c1,c2,c3,y
-0.015738395571931088,0.03191733473889741,0.00767212751635897,0
1.0597852822761116,0.03592993364891958,0.9328189461435925,5
1.0720261669838642,0.9106687489378972,1.0263759129240837,7
0.9265035874640066,0.9401274827041144,-0.052598530769279034,6
-0.02496385366988263,0.05149359765778275,0.991575588878427,1
0.05498957735909746,1.0504673213584677,1.0318662049251601,3
1.099184498920572,1.0075735486428938,0.9921447028375718,7
1.0269819251819552,0.9034982585926367,0.9445988220994035,7
0.08867057707271411,0.05257267629545109,0.983378933652692,1
1.0312315825464566,0.9619338864939833,0.964728575501195,7
-0.061005251232523074,-0.05365605472924158,0.9994459526625138,1
1.047538894274399,1.0371157327910687,-0.09265703788888101,6
-0.05703106403131031,1.0721998035778546,1.0638087332140052,3
-0.06582660114529133,0.9420373621453956,-0.01750121790804242,2
-0.06674890486343435,1.0120180977589237,0.09071678863019217,2
0.9720617216644364,0.9621101653308758,0.05873509808207797,6
-0.08734200693739205,0.019928160356748673,0.08691162367667785,0
-0.058198251194455236,0.025670709090623023,-0.0024352012520637845,0
-0.020161246376822775,0.069473032258166,1.046726717853784,1
-0.046523186131598115,0.9944671338812523,0.9343962271389681,3
-0.033014145332228725,0.9929515502082575,1.0749177402861738,3
0.04452812514000731,0.9428398301844346,0.9413137879973282,3
1.0646091628986682,0.009713504603004158,-0.05265470503546308,4
-0.02379495184371401,1.0877123157647475,-0.03866918989609163,2
1.0171617315225738,0.09827703381974828,0.024460720846876158,4
0.030522029674379114,1.0054992763384907,0.08801786526708286,2
0.027948867521504828,0.08883054395186021,-0.025899689186930072,0
0.967391497158084,1.0437949186900317,1.0259848710333723,7
0.00992545121276385,0.9653604134649902,0.04983909804932968,2
1.0143254229889285,-0.018690374546366947,-0.054733396411834036,4
0.08040652636058063,0.06624467885620797,0.9455376636212557,1
0.9149744327753011,1.0322802046482655,0.989823972215251,7
-0.04964358033239802,0.973641024868549,0.05874403586127905,2
-0.0648968244159289,-0.013131298813280415,0.9009433120439118,1
-0.05769300045980417,1.0209872837293212,0.057947126483977485,2
-0.01919760804038813,1.0705972487273707,0.01953297813111783,2
0.9572631735186722,0.9000063521485269,1.0311533013229695,7
0.9061545698105853,1.002720263176397,-0.07511211792187666,6
-0.06425487804084629,0.9865594306331782,-0.08480026424364373,2
0.04958648003011168,0.08964988864911835,1.018470821153153,1
1.0032345090310395,0.035319667410811495,1.0239002003630961,5
0.973655244348789,0.07148519551620863,0.9579375996041353,5
0.09912578856851723,0.034716869939965755,0.045724998212277435,0
0.03798887783505281,0.9853087212895734,-0.04998192124535679,2
-0.04720494713394348,-0.028383621078110974,1.0094186830795444,1
-0.026404048085623896,-0.09295888226060928,-0.05736548349579687,0
-0.06907505286872964,0.05843223617704446,0.9475268677656685,1
0.007839269504480037,0.9688764004619116,-0.08598690268698453,2
0.06561811251522581,1.0116133587391007,0.9463844231290529,3
-0.03691806049104965,1.0220331341935192,1.0322722020105186,3
1.0011862483492286,-0.09954160185211623,-0.07739429416820008,4
1.017804288225166,0.06279582116473259,-0.039108640309149956,4
0.07473730173783394,0.037700686357558494,-0.09704502905234683,0
-0.05273747875665313,-0.007826601165547342,1.0709267535490525,1
1.046343610112978,0.902792441521941,1.0839900843214263,7
0.9056844474063399,-0.07067449320615778,0.08147269865672727,4
-0.04101270514828952,0.020351993774143942,0.08786513284278333,0
-0.03632244654423478,1.0825402526142496,-0.054870226317310936,2
0.09563264512648942,0.062885958408123,-0.019862722227612456,0
0.03249238299299459,0.919332409971718,0.07153211992591244,2
0.030417266478782262,-0.0337031908538431,0.019187285856234707,0
0.08214480093715246,-0.011518413184462145,1.0954466535197462,1
-0.04450923238174207,0.9227641419133172,-0.041033638040500066,2
0.08417772379587082,1.0921459038312342,-0.00825845510763816,2
0.022837532615217968,0.04121616109507095,1.0572406718541132,1
-0.052012907574045225,0.027280712354798536,-0.012899953867438724,0
0.9176594651378754,1.0863918483701265,0.9884895599590577,7
0.027676466730819638,0.06701913603517035,-0.004263982315358378,0
0.9993831562954661,-0.03780747699195659,0.0883270416868108,4
0.06928615074096431,0.018335552860447885,-0.06196006059501698,0
-0.042554508079043,0.0576186668805837,1.025001695128309,1
0.9455072176955548,1.059922176464444,0.03467544604377326,6
1.0978424416409736,0.04594897748846888,-0.03463190347361651,4
1.0953801735214186,-0.043948219689775296,0.041672308659745555,4
1.0718167035207795,-0.08036046001066306,1.0623359759965139,5
-0.014916089011643499,0.0038606424852360988,0.07851470762461155,0
1.034253007909948,0.9545651202780815,-0.01889858206332226,6
0.933421609669263,-0.09874654924190669,0.9288388063618285,5
0.9738840581718519,-0.07205336000700857,1.0785837193317707,5
-0.09462653698486628,-0.06381725843873323,-0.026051174659161846,0
-0.09135100171921612,-0.06586216199437128,0.0779495961491248,0
1.0789386064841557,1.0841374981761354,0.9594999374221318,7
-0.022454529583202376,-0.019529307328827808,0.09493274078495828,0
-0.044546469082214914,-0.03404743272804403,-0.021586216208588915,0
1.008431994894189,1.061802647294377,0.07867920343438778,6
0.04831048647444319,0.02387484859901809,0.03877973484839467,0
0.0310477156841506,1.0118458494136642,0.06859844236599055,2
1.052527665161223,0.9535630471118387,1.0916614579641761,7
0.0849179900011224,-0.03897249573691981,1.0971938949585398,1
-0.008900160669759932,0.06578576878377504,1.0053637502104975,1
-0.03846482856793161,1.0939426096158567,0.9768913594778309,3
1.0926497104189086,-0.0973599602332534,0.9000152896210748,5
1.019712087485891,0.08805088320491058,0.03902694723392658,4
-0.015775630724340156,0.9254079942091186,1.0756442284949994,3
1.0846753676413305,0.027472569523537493,1.0020215771659147,5
0.9207999254901262,1.0518022491051655,-0.026399459355307214,6
-0.019441399065955475,-0.03990938196444767,0.026418728531221763,0
0.01457877682880035,0.012194005204974934,-0.05618986640194737,0
0.9272552650702881,-0.06447768492947337,-0.06148863799607416,4
-0.05611552962109334,-0.03996834520414949,0.08825163311497178,0
0.04648224725964978,1.0255353616955099,-0.06256681606235268,2
0.023699408112333842,-0.06264568017695729,0.046843934321544795,0
0.9158648771411881,0.9732824472016621,1.0823960589028856,7
0.9773392239684964,0.0023755809586736565,0.06442788706264449,4
1.0269501757453154,0.9987183334998881,0.0939762327801271,6
-0.001205053263045014,0.033322881363126805,-0.04863307143024853,0
0.9975879318126337,-0.0006539877754303258,-0.028356533876260318,4
0.9767485484087789,1.0318177666421116,0.9274525804457061,7
0.009623059958019181,-0.039137878098223756,0.04827067041466773,0
0.038755647759437795,-0.0971572497633567,1.0136722547546428,1
0.9883804511607357,0.05975487446411007,-0.032370806845106626,4
-0.08500795379808468,-0.07259301916410095,0.9303972752656618,1
-0.023478646284901455,-0.07393907353941541,0.09502445491103065,0
0.9032842231247967,0.9143402444141815,-0.08447504538074478,6
0.059724457919483415,0.07607491171888112,1.035434047525374,1
1.0772616029292408,1.093711806566141,1.0159745471499306,7
1.0634903745365782,-0.08321051502140334,0.0853964540685472,4
1.0488313243416956,0.013161598363124319,1.0483604526770656,5
0.03974531279005511,1.0962489483693172,0.9455750004018209,3
1.0596244969178088,-0.025572680259941485,-0.09415592205161041,4
-0.008565579174101917,0.9411329991039019,0.9461749728641207,3
1.0423916310394625,1.0865799895055461,-0.06752932580440182,6
1.0169020644342732,0.09751248026450604,-0.03913619707738778,4
0.09289940749353295,0.9676553790279802,0.9900499060350215,3
1.0614348866161178,0.9419670174499376,0.01569633046920685,6
1.0633701921493381,0.03855286004636174,-0.05017743145434453,4
0.9131578175653146,0.02756015579819235,0.04504149422182907,4
1.0240094449402382,1.0804436632023418,0.9864865831777085,7
-0.08656461121832063,0.044664092200384975,-0.011434048144960823,0
1.0930670271554428,0.9674961994100908,-0.06143235014253157,6
1.036527213185577,-0.09456015972201026,0.9480252079699854,5
-0.024453582497827475,0.08493691335595074,0.9518435339084823,1
0.07500212329227551,1.096363159683378,0.02219154898273576,2
0.09527824027708093,0.06838046786429577,-0.071219255179454,0
0.016431770878195445,1.035865718207097,-0.042717480889721986,2
0.9476877975683898,0.9553786834797183,-0.09828720070168113,6
0.9630147644162047,-0.023186218569593048,1.020801862648405,5
0.08202302749099982,0.09777716499016084,1.0892915025205796,1
0.9218226674965849,1.0536941328079232,-0.05389426555451687,6
0.09213255945446061,-0.009114324813159283,0.9099498756630913,1
-0.08831940331789234,1.005196246194441,1.0900976742663238,3
0.9823267052769082,0.9395989100035805,0.9210557979929634,7
1.0725901580067505,0.9803204498460663,-0.07287564384771772,6
0.913073085299019,1.0745397678992208,-0.0052202521495533505,6
1.0870237555408822,1.045071126202361,0.9923904119828024,7
-0.028091121399148045,0.9038381391115577,0.01666886462596688,2
0.013316699853242284,1.05421233166976,0.9827680175741993,3
0.01558690492874129,0.08757219603634189,0.012348351541700178,0
-0.03259426466024451,-0.0814169315466738,-0.0016287897563540543,0
-0.019378736715313788,0.9111137277477821,0.015374793923221095,2
-0.09487131957042366,0.9837864701222525,1.0027531815708137,3
1.084190812709925,0.039694474216922376,1.051614110662776,5
1.0849978412677246,1.0268556217957054,1.0857332664918597,7
0.9620388550785898,1.0251699355307107,0.0366862680388943,6
0.9847024906361361,0.9759574441982154,0.9418181277877183,7
1.001555423187004,1.0742652011200713,0.08166414455360771,6
0.031939725238369465,0.985250465615245,1.024929953635878,3
-0.031099318080302862,0.07291180409177872,0.06376855081617047,0
-0.014485264217475535,1.0723799287344835,-0.07536800501635908,2
1.0798904965093858,1.0318598410930047,0.0494959717681161,6
0.04452410510430829,1.0878596536717915,0.07608727388190559,2
1.0530979739284503,0.08312927347178581,0.9628203273167052,5
1.0284955968576077,0.9286627812659994,0.054726609842056184,6
1.027370402975937,-0.020932791333859765,0.9220950408054964,5
1.0039696958167397,0.06867689256324727,0.9901694563788512,5
0.06355775865184307,0.07277907975568351,1.0653687986821085,1
1.0447128170531281,1.0296412468149323,-0.07557102114161614,6
0.029726890572772696,0.9945418629262418,0.09425464712643447,2
0.979609813014603,0.9729386461995364,-0.06069952824218086,6
0.9196254851578834,-0.08773856934918818,0.9142171789829215,5
1.03430164872102,-0.05571233160720251,0.9802911809426068,5
0.011877025675443617,1.0461072186762927,0.02515949303897716,2
0.9586591191270893,-0.03973322962638921,0.029871136156656097,4
-0.027592792321381218,0.03191997704095703,0.08198918234648103,0
-0.001403048846697258,0.06715104857755391,1.010860720927993,1
-0.07625623202840498,0.9508693619002436,0.09273240606645403,2
-0.05743460865526251,-0.05442871851863791,0.9735611144172411,1
1.0545842282310887,-0.08431276512574358,0.9147459559167838,5
1.0263104630027489,1.0775635457838257,0.9255666310279036,7
0.08726298295190435,-0.015378124160258161,0.9416625599614742,1
-0.021688693393991335,1.009456977367366,1.0766588753455504,3
1.0485485490905027,0.08932289275919633,0.05205961687484578,4
-0.06977240267491654,-0.024278169469849287,1.0748501494358613,1
0.008582401326335615,0.012934180502573486,-0.0595114641638463,0
0.058089250581401825,0.050425310870133355,1.0924871064423238,1
0.9431865692344978,0.05626499032433671,-0.015250446280552651,4
1.0096940141720965,1.0575628353927065,0.9207271161352962,7
0.9837241430086421,-0.02194790618245704,0.02416578665016858,4
0.05566222454634007,0.9167235458635052,0.941254910473897,3
0.09549090017450351,1.0781349619679568,1.0775501258637235,3
-0.04968331400069151,0.05967414711407415,1.0079212264592883,1
1.0491887315615755,1.029548708097599,-0.09405703928091758,6
0.9781994149566079,1.025157325877443,-0.04493176652822761,6
0.01269659378861425,-0.009508785775635409,-0.09987415098242368,0
1.0820097267059,0.946019494272126,0.0897349342837544,6
-0.09715530728566267,-0.06917139895021798,1.0480062994371475,1
-0.025938688296505183,-0.05592997361809256,0.9402565572589359,1
1.0200921724839964,1.0217339720088743,-0.09815108709552367,6
0.9057634781144174,-0.02854126532849062,-0.08862958467318877,4
-0.04852133326150221,0.9691600279272709,0.9351109836178649,3
0.05231082318695804,-0.05615708200030603,1.0094835059323022,1
0.020996536447555864,0.02836608586003944,-0.060698082049256336,0
0.941203206284009,-0.0942593805872478,0.0003797597235052075,4
0.9214568951357416,-0.0476662884594421,0.9370711714501233,5
-0.038777540929533255,0.0400007169314846,1.0407032935611389,1
1.071752443422956,1.051101196855416,-0.03322856841825639,6
0.07038179958346946,0.975239268546589,0.9047967896761311,3
1.0246161835857561,-0.08996808625074043,1.0911925166302807,5
1.0504980165712492,0.9137795308523755,0.9453875032887405,7
0.9049173444488235,0.08055326387659975,0.9097926995831965,5
0.9551748304492984,0.9707909626049074,0.007498946298034492,6
1.0645005018890674,-0.03318322811251806,0.01500878711559514,4
-0.08261786651923142,-0.056715724777281866,0.9061763502184136,1
0.06288494916956561,0.08257395455589964,1.0449814345869113,1
0.005010995922016967,0.9218760362369831,-0.07308471292171004,2
0.9592549624664302,0.0609086951440547,-0.030453493820364844,4
0.9302482008845028,1.080635440891562,-0.08878314678854492,6
0.028149959866744262,0.00568369388330818,0.9338436734267388,1
0.9844935817126956,0.049348772455305556,-0.029558521969676704,4
0.9136201808680593,-0.07345155034464111,1.0689296500805763,5
0.030262973373838375,1.04861426177727,1.059524110505198,3
1.0143636210941747,1.0902119262076921,0.9886355378361361,7
1.0773232126534533,-0.07116044111355596,0.9021672169908812,5
0.928646272970226,-0.04425459760272772,0.9441636265166763,5
0.9112787296403122,1.018922770481903,0.04486547497816004,6
1.0607709582722102,0.9252314200542167,1.0653901064187197,7
-0.03396044561698845,0.9180592422924859,0.014577124109818929,2
0.0031052146593500557,1.0675179718120096,1.0473808442788113,3
1.0477589476314522,-0.044391014043834366,0.9946402958941691,5
0.9300678513032141,-0.09028025900437689,-0.020879510696573497,4
1.0603890131194136,0.9069434658117708,0.006166023749408972,6
-0.09205559177774125,0.9131077548872579,-0.05607310344402312,2
1.088328219721485,0.05240765276542603,0.9365194702072162,5
0.9356598368294453,1.068335125432649,0.021934007068673433,6
-0.0027581583348692956,1.0048360458234544,1.03668411910295,3
-0.04020008406676339,0.9129934354202174,-0.027384767401406704,2
0.0006354490645723854,1.0174425382926375,0.01067195259248474,2
1.025441541222201,-0.035628119035327435,0.036865919502506866,4
0.01221741408420203,0.9751773527312614,0.08078820533230832,2
0.08177343798470058,1.0667827750686756,0.9808600275580553,3
0.9326762843583022,0.019750087646934672,-0.08134789558638711,4
0.9017323406648208,0.05026244290220197,1.061479334575308,5
1.00083329356102,0.06219439424318762,1.0192531593074492,5
0.9843765055194978,1.0668256316883509,1.074827481923819,7
0.026906741890480534,0.07822299442990285,0.9817842806389158,1
0.927014218394922,0.05292077329246328,-0.088833751554502,4
-0.05351298705952781,0.011328258497351487,0.9175947342563096,1
0.06418721143648623,0.04124844912827336,0.9512279713279903,1
-0.018575901538658998,1.0637192540804066,0.9438183812886057,3
0.9105025983567259,0.9600605604763696,0.9542883588881409,7
-0.0014117373701957037,-0.07242398494515856,-0.06795386554656996,0
0.05260792016034338,0.9026283248357947,-0.02945977223081722,2
0.9336164903623251,0.9781468613734403,0.9632171395987968,7
0.03203302142594616,0.9502510189310014,0.08867162574207471,2
0.06415965956443928,0.06256076892185922,1.0211214749570132,1
0.07724605462155984,0.030398643835830713,1.0387510092868506,1
-0.05108232968182374,0.048742872874700305,1.0783744938232973,1
-0.09908703065208438,1.0229168743171102,0.06001577026302693,2
1.048025411003956,-0.028685351790398758,0.022218056607330783,4
-0.07240865290661938,-0.06796406178605714,1.067760577946958,1
1.0715582108197381,-0.0567894393604868,-0.008261860733210849,4
0.9280027849440201,0.9944023505979955,0.04648142890184129,6
1.0534930426926457,0.9368973308838219,0.07779122288752444,6
-0.04086687544572909,0.08231137269419678,0.008484903937750143,0
1.0878586347656964,-0.002983256201250978,0.08971907060441356,4
1.0380312818335862,1.0480235683508492,0.9286934432841646,7
0.9431990999274363,0.04958844300688217,-0.04277755563243706,4
0.07176020456252408,0.9820611902345772,0.03370461250104423,2
0.9065512289067712,0.9782791973916232,0.088364620692614,6
0.0842598518189831,0.9278812658644436,1.014559425400305,3
0.08622563044835715,0.9525988043832502,1.0183124419996188,3
-0.0005103306290783483,0.934923003500359,0.9333221956541591,3
1.0466739009455772,0.07488848568819112,1.0941338408759251,5
0.9891246990656476,1.029727086023063,-0.042822325398516006,6
-0.08503846345836796,0.05881680513007154,-0.08735785828351379,0
0.9350909300557159,1.098524058525344,0.9568225186688207,7
0.012977996186812765,0.9532576135109619,-0.009663000870156147,2
