x,y
3.8044433667263036,-0.05
3.3956250116946176,-0.09
1.5891880888337093,-0.19
0.9993388530421596,0.0
0.6205146035760213,0.48
0.43468634793175787,0.72
1.068800370091538,-0.06
2.8754987654680213,0.04
0.566215651792331,0.55
2.707463077206466,0.09
2.897578072517603,0.03
3.075363401614903,-0.02
3.021088738394609,-0.01
0.8652855591360424,0.15
3.477384977458936,-0.09
0.9943738502954853,0.01
3.5891699504452066,-0.09
3.583134151230574,-0.09
3.020351232425148,-0.01
3.285045081478367,-0.08
2.1035420874605255,0.05
3.316142140449064,-0.08
1.0065442189703637,-0.01
3.14476828548353,-0.04
1.7495663967176136,-0.13
0.1662386637717614,0.96
1.8365949483692812,-0.09
3.078475921408469,-0.03
3.3976081858033753,-0.09
0.7359942926647195,0.32
1.3900480886890605,-0.22
1.0679546363322974,-0.06
2.049268766340256,0.02
3.5211305274918305,-0.09
3.944010482489225,-0.01
1.0643717684685092,-0.06
2.1057564313442168,0.05
0.9114469413501207,0.1
2.043420057620472,0.02
2.1976994388595514,0.08
3.433134188074748,-0.09
0.9433533201457956,0.06
0.8737779824162785,0.14
0.5620232866570455,0.56
2.8705464561370952,0.04
2.1693494697880498,0.07
1.9607286070853385,-0.02
2.2860597262954254,0.11
0.9646314985967382,0.04
1.7488796021539235,-0.13
1.6746748027087697,-0.16
3.8017435217006748,-0.05
3.9977311793979764,-0.0
0.1513713517255293,0.96
1.896653872869898,-0.05
0.6210481579461355,0.48
3.2536121003968903,-0.07
0.29919058684072797,0.86
1.0263342604635188,-0.03
2.5907741109642544,0.12
2.3628060978893295,0.12
3.027253483676221,-0.01
2.3804773624010878,0.12
0.6956631282573624,0.37
0.2899890786323685,0.87
1.1403590937212988,-0.12
1.7861347940487717,-0.11
0.5886132227381372,0.52
2.055006780896731,0.03
3.941686002414488,-0.01
0.8512868456258178,0.17
2.2476902322032686,0.1
0.4406752945068265,0.71
3.1855853048890284,-0.06
1.6327657629163772,-0.18
2.0070531326843666,0.0
1.4582654798778927,-0.22
3.0108082616784624,-0.0
3.2457191908421756,-0.07
3.2660600862601092,-0.07
3.262215677339556,-0.07
1.9106753622400567,-0.05
1.05780710080688,-0.05
3.520582037818266,-0.09
1.5490033409224209,-0.2
1.7085597247422473,-0.15
0.46216563861584437,0.68
1.330520575295222,-0.21
3.91985342913984,-0.02
2.770756004570491,0.08
1.2561864163953032,-0.18
0.2299259108240116,0.92
1.5875299132991247,-0.19
2.078766492976919,0.04
0.3444179279732177,0.82
2.1802957102540943,0.08
0.1832035794019959,0.95
3.2150273173533477,-0.06
1.4630528949658885,-0.22
0.9855643408212793,0.01
1.4489723714925913,-0.22
1.5051332958154497,-0.21
1.372218065667562,-0.21
1.5108871512178084,-0.21
3.6481723490532367,-0.08
1.4623272517318515,-0.22
3.0341821839225074,-0.01
0.1836155354827865,0.95
0.8228188317671262,0.2
0.7878389956356072,0.25
0.6071929767451374,0.49
1.997736774481258,-0.0
2.432698595871012,0.13
1.572410229095249,-0.2
3.3460546717091906,-0.08
1.859060365337049,-0.07
0.9289598516872515,0.08
1.899808546119605,-0.05
0.2505510744145884,0.9
1.0287038269117332,-0.03
1.968034404073955,-0.02
3.751932809777408,-0.06
2.8831009389075866,0.04
1.2764081183343348,-0.19
1.0683858994272637,-0.06
3.1393719767706485,-0.04
1.521885151573833,-0.21
3.780120481544847,-0.05
1.0512403293803525,-0.05
3.0975592237417957,-0.03
2.497658028550614,0.13
1.2020058377989653,-0.16
1.5406611069886471,-0.2
3.615504768951346,-0.08
0.4335106704643704,0.72
3.716764874868554,-0.07
0.2562799128102412,0.9
0.6351493534205012,0.46
2.151388672222945,0.07
2.738046368554922,0.09
1.9029959060324992,-0.05
3.4943202388662717,-0.09
0.9254977859114921,0.08
3.646695238014,-0.08
1.3374509812352042,-0.21
0.3552376225952566,0.8
3.584830560365662,-0.09
0.6024202106350931,0.5
1.4305688619087131,-0.22
1.3218084956478477,-0.2
3.7991222114205225,-0.05
3.659042135121301,-0.08
1.2314838423587016,-0.17
3.61166520345309,-0.08
2.1586093285023007,0.07
3.578689122868672,-0.09
2.436698859894858,0.13
3.3651434629329917,-0.09
1.3458116982487454,-0.21
3.0494930908272284,-0.02
3.170857802805823,-0.05
0.42756445695207357,0.73
1.5221907220158286,-0.21
0.2774130191762821,0.88
0.5827536842031272,0.53
2.2184368435521487,0.09
3.012279750762982,-0.0
1.23870330048992,-0.18
2.1424421540756735,0.06
1.054911219861565,-0.05
2.1945105519359314,0.08
0.39498982928234316,0.76
0.2500788276644178,0.9
2.088780802999915,0.04
1.8867350711688904,-0.06
0.6435092932612565,0.45
3.788259492546841,-0.05
2.0636380635397935,0.03
2.730214145424197,0.09
3.6746238845616515,-0.07
2.0626192431114574,0.03
1.5517735105870163,-0.2
1.036461501965228,-0.04
2.480137474945317,0.13
1.6890292633083543,-0.16
1.8051351517592098,-0.1
3.7765256358363257,-0.05
2.8245212321494133,0.06
0.8437013091918146,0.18
1.4881404273213792,-0.21
1.0402374107865264,-0.04
0.651814060662749,0.43
2.3891487149207418,0.13
3.93796043905677,-0.02
2.9645625374643103,0.01
1.2797609831545724,-0.19
3.5181887569066173,-0.09
2.2871071097738236,0.11
0.5720528001463213,0.54
1.8275512978035693,-0.09
0.21878594762056225,0.92
0.2821835607900443,0.87
2.077385854365417,0.04
3.538100098232382,-0.09
0.5517104635751988,0.57
1.6028707734292176,-0.19
0.1480627024501618,0.96
3.04538638614058,-0.01
2.399710935543336,0.13
1.242678010472125,-0.18
3.103957684040164,-0.03
0.5636245116143476,0.55
2.731746747531633,0.09
2.6183272916602713,0.11
3.1540369259558463,-0.05
1.1979524495384457,-0.15
3.7540858239305774,-0.06
1.9574515436576072,-0.02
2.222134933551474,0.09
0.18272335312112437,0.95
0.673286363745405,0.4
1.274924794170379,-0.19
2.0655235156759035,0.03
3.022684988057462,-0.01
2.8082770430720028,0.06
0.18783187263315715,0.94
0.14142896210630437,0.97
3.5028288440296986,-0.09
0.4587327476612383,0.69
3.718941000352945,-0.07
2.7544301850580615,0.08
2.0660916657355877,0.03
2.483285416224473,0.13
1.0833068070409264,-0.08
0.9698781743511469,0.03
2.1945145953868446,0.08
2.7486895235251794,0.08
3.2460120051092796,-0.07
3.4362429884111836,-0.09
3.8796285267849036,-0.03
0.22258996941016607,0.92
2.069799047949324,0.03
2.2747728891349475,0.11
1.750318155204355,-0.13
3.5097854611501216,-0.09
1.6529567492696544,-0.17
1.577358068891408,-0.2
3.9714367222219327,-0.01
2.14006634518779,0.06
3.372718127893957,-0.09
0.9037941293360766,0.1
1.4993651177174636,-0.21
1.5464147156192203,-0.2
2.89762965234753,0.03
3.926738120735487,-0.02
0.6133494046107764,0.49
0.5802645316366986,0.53
0.921717258103438,0.08
3.9020198788752762,-0.02
1.662660976266403,-0.17
1.6202567373484411,-0.18
3.703156944249831,-0.07
1.2460169305212452,-0.18
1.3397574926081646,-0.21
3.4565854988081672,-0.09
0.19069489790092592,0.94
0.6430987595791336,0.45
1.9237992175848517,-0.04
0.47344251367437884,0.67
0.9421898744585373,0.06
2.7997945579572114,0.07
2.7798451306898184,0.07
2.564648982644017,0.12
3.1880100727210157,-0.06
0.9593206668129678,0.04
1.8104222378725592,-0.1
2.5780227824438664,0.12
2.0797074355989746,0.04
0.5768876096572652,0.54
0.8674378078514791,0.15
3.8736602964394944,-0.03
2.0007440514883648,0.0
2.654936676143449,0.11
3.4251661310453776,-0.09
3.5500355590681822,-0.09
0.6013907639661796,0.5
2.1313684503804335,0.06
1.6410895189236203,-0.18
1.6010784388644923,-0.19
3.966152763620516,-0.01
1.3995639850073114,-0.22
2.1497614976470047,0.07
1.2408353485755523,-0.18
1.7467023808524358,-0.13
3.9033976995882513,-0.02
1.2368943058946957,-0.17
3.781145122854791,-0.05
1.8226023196911936,-0.09
3.6767161776611603,-0.07
1.645931783364693,-0.17
2.425290245316107,0.13
0.5644393937029658,0.55
0.5144013239808786,0.62
1.8973435730628059,-0.05
0.13151391423601824,0.97
1.0310209575191598,-0.03
3.6419127287979984,-0.08
2.0450407404788074,0.02
3.416267703831751,-0.09
1.0537675697076054,-0.05
3.690311554154026,-0.07
3.7131183180791236,-0.07
0.20383069121222014,0.93
1.5151045374621663,-0.21
1.2887701361079655,-0.19
2.154050014661012,0.07
2.176598984490769,0.08
0.25822931536640487,0.89
3.194948301953195,-0.06
0.759522191950565,0.29
3.7422132695921704,-0.06
3.1829627296544083,-0.05
2.1570470485846247,0.07
2.870178964459224,0.04
2.3253905339569556,0.12
0.6453605114955295,0.44
1.1466063199489924,-0.12
2.237949304650835,0.1
3.530973810072505,-0.09
0.2796394078463694,0.88
2.4286481568969953,0.13
1.126398433888017,-0.11
0.20115952007983248,0.93
0.28235894501157605,0.87
2.1755254372435293,0.08
2.7028483628750215,0.09
3.061005980159197,-0.02
1.3986486622617416,-0.22
2.7245505275807838,0.09
2.6214475492737566,0.11
3.114766364558989,-0.04
2.3949726099514863,0.13
2.1263208021832485,0.06
0.17791524528875807,0.95
1.0448539204315213,-0.04
3.713775304834475,-0.07
3.044107630238468,-0.01
2.8106833434678444,0.06
1.2712479754008534,-0.19
3.716728432017912,-0.07
0.7942383908654634,0.24
1.4952644879229733,-0.21
1.4339147963139172,-0.22
1.2632412982242731,-0.19
0.41490532242409983,0.74
1.8332445515582865,-0.09
3.892528481713367,-0.03
0.9671355236275927,0.03
1.690296641859725,-0.16
1.8605231989548547,-0.07
2.6496881194472155,0.11
2.343805529881296,0.12
0.9268357171949156,0.08
0.6599218386217888,0.42
1.3676793559461344,-0.21
3.5637232985317366,-0.09
3.5679149740970804,-0.09
2.682818980349076,0.1
2.393220889791668,0.13
1.2807840132061996,-0.19
3.3540346023497083,-0.09
3.129529168807502,-0.04
1.2972948535044417,-0.2
3.961589628473122,-0.01
1.1378805317632272,-0.12
0.3619692878145331,0.8
0.9751283071592624,0.03
1.3509803854509963,-0.21
0.18045400084221366,0.95
3.0778969411621095,-0.03
2.115445142786811,0.05
3.060200533346276,-0.02
2.1310552742317075,0.06
3.394344588722957,-0.09
2.8223471870804975,0.06
2.8195025884323677,0.06
1.1503080148907219,-0.13
1.4386178139475863,-0.22
2.569273964807708,0.12
3.288424177763151,-0.08
2.879591256503312,0.04
1.5406206634497632,-0.2
3.100584124727169,-0.03
3.867641076837397,-0.03
0.6017623251284371,0.5
1.0525830924169388,-0.05
0.5368869345484797,0.59
3.392225870055236,-0.09
1.8252606682757089,-0.09
0.5823183845288176,0.53
2.0646457425140077,0.03
2.7583171023975486,0.08
3.2212280304812926,-0.06
3.637870205404306,-0.08
0.17151236650431356,0.95
3.3883840130244858,-0.09
3.675970552243288,-0.07
2.9517247742292883,0.02
2.690124166400462,0.1
3.262846386338518,-0.07
1.9696836911247733,-0.02
1.08008404160612,-0.07
3.60360831252129,-0.08
2.256337652953347,0.1
2.830336543814364,0.06
1.6481188306876509,-0.17
3.5789536570896723,-0.09
2.6039805136426843,0.12
0.12988927724800517,0.97
2.0708669162120845,0.03
1.1162831602564967,-0.1
1.51509226803531,-0.21
0.7494440414490537,0.3
0.8859508523013936,0.13
3.7384522319101445,-0.06
3.403516064265243,-0.09
0.15295193962730863,0.96
0.45538683837502225,0.69
1.3554174095279137,-0.21
1.635807771433212,-0.18
0.8465154014820652,0.17
0.7262658456676129,0.33
0.885482726713027,0.13
1.8883430948979492,-0.06
3.9763304222617464,-0.01
0.8278490093888715,0.2
2.7008578806868613,0.1
2.027654931897329,0.01
2.193897456372859,0.08
1.4313847856158846,-0.22
3.50277304853361,-0.09
3.9548053918488693,-0.01
3.86784893333181,-0.03
2.914893331775235,0.03
3.7556562181408606,-0.06
2.9605915725958925,0.01
2.084945996479627,0.04
2.3368339649431236,0.12
2.475772080160851,0.13
1.206502516628545,-0.16
0.9788067959139051,0.02
0.1588284018177103,0.96
3.58384552014322,-0.09
2.9135091107146676,0.03
1.584676279554983,-0.19
0.8627660055737898,0.15
1.1270762808881079,-0.11
2.9891390745981927,0.0
1.4855698774262793,-0.21
1.5505177433062869,-0.2
0.24781753917181898,0.9
0.2920145183735661,0.87
2.201474485433419,0.09
0.8323087246556556,0.19
0.5974072430096645,0.51
0.5498263772154945,0.57
2.5493612478629846,0.12
2.742953453538649,0.08
1.5717023593631514,-0.2
1.8220849868065734,-0.09
0.24943929725098085,0.9
0.7844650593301041,0.25
0.44208850424539226,0.71
3.843751274909916,-0.04
2.8146350210582285,0.06
3.8200177050574604,-0.04
3.9415028361704874,-0.01
1.5278353257856678,-0.21
3.6554530692951155,-0.08
2.4645484241323268,0.13
2.7707065646776066,0.08
2.6560402733668185,0.11
3.006834348240735,-0.0
3.903912836112961,-0.02
3.739941928467857,-0.06
0.730206138959359,0.33
0.6007650320109315,0.5
0.5420507050627154,0.58
0.7922846196090296,0.24
3.272050310845953,-0.07
3.4290664459292404,-0.09
3.4268389421607335,-0.09
3.4559227408181616,-0.09
2.452863558511144,0.13
2.226237212141124,0.09
2.004006391636502,0.0
1.2897884892006604,-0.19
0.9149111300464703,0.09
2.629212364250592,0.11
1.2641539632304544,-0.19
3.877458035120175,-0.03
1.403454894421166,-0.22
1.5615494137539594,-0.2
0.15813822326718086,0.96
2.632906720076944,0.11
0.59618044546633,0.51
2.363241336903556,0.12
1.6386554876328392,-0.18
3.723682173475153,-0.07
1.064077502131485,-0.06
1.1477488638491786,-0.12
1.8267978966971306,-0.09
2.686360728245214,0.1
3.645937121528999,-0.08
2.2151241539583117,0.09
3.333575457701738,-0.08
1.4114271725214262,-0.22
1.308243162314105,-0.2
2.2757005064709683,0.11
2.501001706511336,0.13
2.6520354185664807,0.11
3.927394396025952,-0.02
2.5515910614584083,0.12
0.11753099378903864,0.98
3.7613998607599264,-0.06
3.2589632510611044,-0.07
1.463794341150925,-0.22
0.573612107198443,0.54
0.353396325167734,0.81
0.7558125746608411,0.29
3.808343012335881,-0.05
0.4872401683059341,0.65
1.02567619004488,-0.03
2.4067409108938937,0.13
3.5025286509115445,-0.09
2.6166592568673575,0.11
0.7424152267641149,0.31
1.1988701345872494,-0.16
0.750774346352032,0.3
0.2262750203633096,0.92
1.4874408428692425,-0.21
0.3600121897020141,0.8
1.2340246691685002,-0.17
0.5506174684089014,0.57
0.8600132736635231,0.16
3.0433901004704196,-0.01
2.008505775422031,0.0
2.6274111014670227,0.11
3.441560771421588,-0.09
0.2770757835465978,0.88
3.2279172023936,-0.06
3.5069122742037964,-0.09
1.4096287404324919,-0.22
2.6328177683918783,0.11
0.24033839358726486,0.91
0.9866951433518064,0.01
3.5683603862779716,-0.09
1.1558274762526737,-0.13
1.8211965370222247,-0.09
0.7205538506081246,0.34
2.511433367518739,0.13
2.685123943499506,0.1
2.040801481668042,0.02
2.3743774224896352,0.12
3.047185877934406,-0.02
2.1517555143139724,0.07
2.296707825056241,0.11
2.025302471558844,0.01
2.1985233457054503,0.08
0.2991653906691128,0.86
0.9842068375541699,0.02
0.6826743168301508,0.39
0.19502480520640958,0.94
3.882655942691314,-0.03
1.308882280357357,-0.2
2.478107423814241,0.13
0.4713581955581042,0.67
3.3450325916815795,-0.08
0.24557243917741328,0.9
2.650203568532995,0.11
3.7222070250504795,-0.07
3.002523515257802,-0.0
2.6227310997601143,0.11
0.3623697463803568,0.8
3.2657992779294007,-0.07
2.586900742274485,0.12
2.9650282598945643,0.01
1.9388127621795281,-0.03
3.4938918816836266,-0.09
2.27311465116941,0.11
3.7009658358692716,-0.07
3.179295027000246,-0.05
2.9939487186325695,0.0
0.283680685801111,0.87
2.5250695051787044,0.13
1.214786060887972,-0.16
2.7403347680416164,0.08
0.9116535009399958,0.1
3.6329752988026525,-0.08
2.009555512740992,0.0
0.9438266701080656,0.06
2.0851211076701204,0.04
0.43119498705797665,0.72
2.0842548047915512,0.04
1.624406377557198,-0.18
0.8254674019043419,0.2
2.578106766308681,0.12
2.7174117647818865,0.09
1.7002840112125905,-0.15
0.7446809156235649,0.31
1.966834556495948,-0.02
3.5451083538633426,-0.09
2.5194854234815973,0.13
0.976656695630347,0.02
3.365949861806072,-0.09
3.7599639605090927,-0.06
3.8885681304605737,-0.03
1.6191302985206228,-0.18
2.8214399689874363,0.06
3.5492602076383366,-0.09
2.652297548718479,0.11
2.784789880329114,0.07
1.4437492402598877,-0.22
0.2688325867477566,0.89
0.8450750809015061,0.18
0.8040666869074409,0.23
3.631184013089266,-0.08
0.23508865909817953,0.91
2.7408722167248007,0.08
3.458928420518573,-0.09
3.22739481301558,-0.06
2.296835431246221,0.11
0.2438744390985607,0.9
0.46649770489272924,0.68
0.7198989058617128,0.34
3.7641602840971693,-0.06
2.94897554418131,0.02
1.9851321443604166,-0.01
2.870945906119273,0.04
0.5816865204940432,0.53
1.1711293092398003,-0.14
1.0591580188182337,-0.06
2.891649669697569,0.04
1.7057050156770652,-0.15
1.4464034775335417,-0.22
2.8865734974204984,0.04
3.7144656013070123,-0.07
2.6563132368342144,0.11
2.7585010071518057,0.08
1.686145237867213,-0.16
3.5070238258690423,-0.09
3.422366420441827,-0.09
0.6594279150596416,0.42
3.8359920565991783,-0.04
1.9500282823098642,-0.03
2.557981048176756,0.12
1.1378167605526537,-0.12
2.112229843236056,0.05
2.509068208934744,0.13
1.6102662033173718,-0.19
1.6263362967473045,-0.18
2.312170448469254,0.11
2.420138024383952,0.13
3.856035852532414,-0.04
1.8654704265310427,-0.07
3.6882416323892557,-0.07
3.0107847959132514,-0.0
0.26849289410016675,0.89
0.22952409079383404,0.92
0.9292541963469915,0.08
1.0915896849440592,-0.08
3.225531547020906,-0.06
2.237772080666417,0.1
2.19868559252482,0.08
1.4609037865534176,-0.22
0.42507773442795893,0.73
0.2485410018193035,0.9
1.238637777043652,-0.18
0.9846042519534592,0.02
3.695005095579091,-0.07
3.703866695868659,-0.07
3.654972024639912,-0.08
0.8906446058303765,0.12
0.7599755280675659,0.29
0.21403329819854666,0.93
3.9500942983019964,-0.01
3.0515107988941867,-0.02
1.2743272732724362,-0.19
3.73838801549718,-0.06
2.6109110386588603,0.11
3.0792488959906317,-0.03
1.8334680818907554,-0.09
3.3508643646729133,-0.08
1.24095743165097,-0.18
3.1434050389492976,-0.04
2.0936462516565277,0.04
2.6386310006712113,0.11
3.2039844529835495,-0.06
1.2607914389845574,-0.18
1.2065427140858425,-0.16
1.5522474911483757,-0.2
2.302418923198665,0.11
0.8214334306011886,0.21
0.6078629017073234,0.49
2.7457602213497214,0.08
2.729054203742577,0.09
2.452519690153332,0.13
2.2424097896402704,0.1
2.461724179338493,0.13
2.2824500699905665,0.11
1.3308622070849665,-0.21
2.0524774958156486,0.03
1.955227522275063,-0.02
2.0569467343333154,0.03
0.453608667150903,0.69
0.16064724922907667,0.96
1.997069807614973,-0.0
0.8167167789712494,0.21
3.179348990466362,-0.05
0.7801161205021684,0.26
3.0559497594623086,-0.02
1.2708603007503814,-0.19
1.8684569797296096,-0.07
1.5312932153007752,-0.21
2.460339368051548,0.13
1.9075689279215193,-0.05
1.186709846671483,-0.15
1.9710530797325185,-0.01
1.18772735768874,-0.15
2.160611679824973,0.07
2.9339550251981583,0.02
2.072699933498881,0.03
0.7699546970829229,0.27
2.5505793595304076,0.12
3.452959656115601,-0.09
3.567964447006716,-0.09
0.6432507105074744,0.45
0.29765677322834594,0.86
3.756948215836405,-0.06
2.3056718773107554,0.11
2.1224987032928473,0.06
1.539024161628545,-0.21
2.977456850122908,0.01
0.474546706789052,0.67
1.0940689480341443,-0.08
2.7646786881481917,0.08
1.075253280842501,-0.07
2.590142478838625,0.12
0.21811098391892214,0.92
2.8315347937238498,0.06
2.4732134335399123,0.13
2.8771277266716813,0.04
3.9138604385074403,-0.02
2.033698553970448,0.02
2.0131877478485163,0.01
2.343271363552745,0.12
3.7045877048169253,-0.07
2.1976273875250887,0.08
0.23120166829655198,0.91
2.729851066104306,0.09
3.628416447338272,-0.08
1.2516629688939929,-0.18
1.4878614479369885,-0.21
1.8674447559073106,-0.07
0.18701502288503138,0.94
3.7038315274186075,-0.07
3.3127145375283655,-0.08
